014567,http://www.town.aibetsu.hokkaido.jp/,200,Apache,,北海道,愛別町,http,,,愛別町,0
014575,https://www.town.hokkaido-kamikawa.lg.jp/,200,Apache,TLSv1.2,北海道,上川町,https,ECDHE-RSA-AES256-GCM-SHA384,GlobalSign Domain Validation CA - SHA256 - G2,北海道上川町 Welcome to Town of KAMIKAWA,21399
014583,https://town.higashikawa.hokkaido.jp/,200,Apache,TLSv1.0,北海道,東川町,https,DHE-RSA-AES256-SHA,Cybertrust Japan Public CA G3,写真の町 北海道上川郡東川町,0
014591,https://town.biei.hokkaido.jp/,200,Apache,TLSv1.2,北海道,美瑛町,http/https,ECDHE-RSA-AES256-GCM-SHA384,Cybertrust Japan Public CA G3,北海道美瑛町,28917
014605,https://www.town.kamifurano.hokkaido.jp/,200,Apache,TLSv1.2,北海道,上富良野町,http/https,ECDHE-RSA-AES256-GCM-SHA384,Let's Encrypt Authority X3,北海道上富良野町公式（行政）ホームページ｜ホーム,0
014613,https://www.town.nakafurano.lg.jp/,200,Apache,TLSv1.0,北海道,中富良野町,http/https,DHE-RSA-AES128-SHA,Cybertrust Japan Public CA G3,北海道中富良野町,0
014621,http://town.minamifurano.hokkaido.jp/,200,Apache,,北海道,南富良野町,http,,,南富良野町/北海道空知郡南富良野町、イトウと暮らすまちづくり - ,428786
014630,http://www.vill.shimukappu.lg.jp/,200,Apache,,北海道,占冠村,http,,,北海道占冠村 公式ホームページ,35222
014648,http://www.town.wassamu.hokkaido.jp/,200,Apache,,北海道,和寒町,http,,,自然の恵み野　和寒/わっさむ町  ,0
014656,https://www.town.kembuchi.hokkaido.jp/wp-content/cache/all//index.html,200,Apache,TLSv1.2,北海道,剣淵町,https,ECDHE-RSA-AES256-GCM-SHA384,GlobalSign Domain Validation CA - SHA256 - G2,絵本の里けんぶち町/人・夢・大地　やさしさ奏でる　絵本の里けんぶち - ,31749
014681,https://www.town.shimokawa.hokkaido.jp/,200,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips,TLSv1.2,北海道,下川町,http/https,ECDHE-RSA-AES128-GCM-SHA256,JPRS Domain Validation Authority - G2,下川町ホームページ - おいでよ。森林と人が輝くしもかわ,39552
014699,http://www.town.bifuka.hokkaido.jp/,200,Apache,,北海道,美深町,http,,,北海道美深町 Official Web Site,24134
014702,https://www.vill.otoineppu.hokkaido.jp/,200,Apache,TLSv1.2,北海道,音威子府村,http/https,ECDHE-RSA-AES128-GCM-SHA256,JPRS Domain Validation Authority - G1,音威子府村ホームページ - 北海道で一番小さな村,30781
014711,http://www.town.nakagawa.hokkaido.jp/,200,Apache,,北海道,中川町,http,,,中川町 公式ホームページ,19996
014729,http://www.town.horokanai.hokkaido.jp/,200,nginx,,北海道,幌加内町,http,,,幌加内町 – 北海道の大自然の中で、日本一が３つあるまち,55990
014818,http://www.town.mashike.hokkaido.jp/,200,nginx,,北海道,増毛町,http,,,増毛町ホームページ,18423
014826,https://www.town.obira.hokkaido.jp/,200,Apache,TLSv1.0,北海道,小平町,http/https,DHE-RSA-AES128-SHA,Cybertrust Japan Public CA G3,北海道小平町,0
014834,http://www.town.tomamae.lg.jp/,200,Apache,,北海道,苫前町,http,,,北海道苫前町,22865
014842,https://www.town.haboro.lg.jp/,200,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips,TLSv1.2,北海道,羽幌町,http/https,ECDHE-RSA-AES128-GCM-SHA256,RapidSSL SHA256 CA,羽幌町ホームページ,35299
014851,http://www.vill.shosanbetsu.lg.jp/,200,Apache/2.4.18 (Unix) OpenSSL/0.9.8e-fips-rhel5 PHP/5.6.17,,北海道,初山別村,http,,,初山別村公式サイト,0
014869,http://www.town.embetsu.hokkaido.jp/,200,Apache/2.2.15 (CentOS),,北海道,遠別町,http,,,遠別町,52433
014877,http://www.teshiotown.hokkaido.jp/,200,Apache,,北海道,天塩町,http,,,北海道天塩町 | Hokkaido teshio town official website.,0
015113,https://www.vill.sarufutsu.hokkaido.jp/,200,Apache,TLSv1.0,北海道,猿払村,http/https,DHE-RSA-AES256-SHA,Cybertrust Japan Public CA G3,北海道猿払村,0
015121,http://www.town.hamatonbetsu.hokkaido.jp/,200,Apache,,北海道,浜頓別町,http,,,浜頓別町 | 浜頓別町役場,18494
015130,http://www.town.nakatombetsu.hokkaido.jp/,200,Apache,,北海道,中頓別町,http,,,中頓別町 | 北海道枝幸郡,0
015148,https://www.esashi.jp/,200,Apache/2.4.25 (FreeBSD) OpenSSL/1.0.2k-freebsd PHP/5.6.30,TLSv1.2,北海道,枝幸町,http/https,ECDHE-RSA-AES256-GCM-SHA384,RapidSSL SHA256 CA,枝幸町 ESASHI TOWN,0
015164,http://www.town.toyotomi.hokkaido.jp/,200,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.1e-fips,,北海道,豊富町,http,,,北海道豊富町,18914
015172,https://www.town.rebun.hokkaido.jp/,200,Apache,TLSv1.0,北海道,礼文町,http/https,DHE-RSA-AES128-SHA,Cybertrust Japan Public CA G3,北海道礼文町,0
015181,http://www.town.rishiri.hokkaido.jp/2s_index.htm,200,Microsoft-IIS/7.0,,北海道,利尻町,http,,,ようこそ利尻町へ,5068
015199,http://www.town.rishirifuji.hokkaido.jp/rishirifuji/dd.aspx,200,i-SITE Webserver,,北海道,利尻富士町,http,,,    ホーム利尻富士町,31644
015202,http://www.town.horonobe.hokkaido.jp/,200,Apache,,北海道,幌延町,http,,,北海道幌延町,24000
015431,http://www.town.bihoro.hokkaido.jp/,200,Apache,,北海道,美幌町,http,,,美幌町 びほろちょう Bihoro Town | 美幌町,30253
015440,https://www.town.tsubetsu.hokkaido.jp/,200,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips,TLSv1.2,北海道,津別町,http/https,ECDHE-RSA-AES128-GCM-SHA256,RapidSSL SHA256 CA,つべつ　緑のふるさと 愛林のまち津別町,43673
015458,https://www.town.shari.hokkaido.jp/,200,Apache,TLSv1.2,北海道,斜里町,http/https,ECDHE-RSA-AES128-GCM-SHA256,RapidSSL SHA256 CA,世界自然遺産知床のまち斜里町役場ホームページ,26181
015466,https://www.town.kiyosato.hokkaido.jp/,200,Apache,TLSv1.2,北海道,清里町,http/https,ECDHE-RSA-AES128-GCM-SHA256,JPRS Domain Validation Authority - G1,北海道清里町ホームページ － 花と緑と交流のまち,43188
015474,https://www.town.koshimizu.hokkaido.jp/,200,Apache,TLSv1.0,北海道,小清水町,http/https,DHE-RSA-AES128-SHA,Cybertrust Japan Public CA G3,北海道小清水町,0
015491,http://www.town.kunneppu.hokkaido.jp/,200,Apache,,北海道,訓子府町,http,,,訓子府町の公式ホームページ,22425
015504,http://www.town.oketo.hokkaido.jp/,200,Apache,,北海道,置戸町,http,,,置戸町役場,0
015521,https://www.town.saroma.hokkaido.jp/,200,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips,TLSv1.2,北海道,佐呂間町,http/https,ECDHE-RSA-AES128-GCM-SHA256,JPRS Domain Validation Authority - G2,佐呂間町ホームページ - 森と湖のまち サロマ,45253
015555,http://engaru.jp/,200,Apache,,北海道,遠軽町,http,,,北海道オホーツクのまち　遠軽町ホームページ,0
015598,https://www.town.yubetsu.lg.jp/,200,Apache,TLSv1.0,北海道,湧別町,http/https,DHE-RSA-AES128-SHA,JPRS Domain Validation Authority - G2,北海道湧別町公式ホームページ～オホーツク海とサロマ湖に囲まれたチューリップのまち～,52975
015601,https://www.town.takinoue.hokkaido.jp/,200,Apache,TLSv1.0,北海道,滝上町,http/https,DHE-RSA-AES256-SHA,Cybertrust Japan Public CA G3,北海道滝上町,27018
015610,http://www.town.okoppe.lg.jp/cms/,200,Apache,,北海道,興部町,http,,,北海道興部町 Web Site,26009
015628,http://www.vill.nishiokoppe.hokkaido.jp/,200,Apache,,北海道,西興部村,http,,,北海道西興部村 ｜ 西興部村HOME,17353
015636,http://www.town.oumu.hokkaido.jp/,200,Apache,,北海道,雄武町,http,,,北海道雄武町,0
015644,http://www.town.ozora.hokkaido.jp/,200,Apache,,北海道,大空町,http,,,大空町,33079
015717,https://www.town.toyoura.hokkaido.jp/,200,Apache,TLSv1.0,北海道,豊浦町,http/https,DHE-RSA-AES128-SHA,Cybertrust Japan Public CA G3,北海道豊浦町,0
015750,https://www.town.sobetsu.lg.jp/,200,nginx,TLSv1.2,北海道,壮瞥町,https,ECDHE-RSA-AES128-GCM-SHA256,GlobalSign Domain Validation CA - SHA256 - G2,壮瞥町（そうべつちょう）ホームページトップ,8058
015784,http://www.town.shiraoi.hokkaido.jp/,200,nginx,,北海道,白老町,http,,,白老町,45026
015814,http://www.town.atsuma.lg.jp/,200,nginx,,北海道,厚真町,http,,,北海道 厚真町 - 願うくらし、あつまる。,18740
015849,http://www.town.toyako.hokkaido.jp/,200,Apache,,北海道,洞爺湖町,http,,,洞爺湖町 - Toyako Town,0
015857,https://www.town.abira.lg.jp/,200,Apache/2.2.15 (CentOS),TLSv1.2,北海道,安平町,http/https,ECDHE-RSA-AES256-GCM-SHA384,GlobalSign Domain Validation CA - SHA256 - G2,北海道安平町公式ホームページ,0
015865,http://www.town.mukawa.lg.jp/,200,i-SITE Webserver,,北海道,むかわ町,http,,,    ホーム/むかわ町 - 北海道むかわ町公式ウェブサイト,48144
016012,https://www.town.hidaka.hokkaido.jp/,200,Apache,TLSv1.2,北海道,日高町,http/https,ECDHE-RSA-AES128-GCM-SHA256,GlobalSign Domain Validation CA - SHA256 - G2,北海道日高町 トップページ,35898
016021,http://www.town.biratori.hokkaido.jp/,200,Apache/2.4.25 (FreeBSD) OpenSSL/1.0.1p-freebsd PHP/5.5.31,,北海道,平取町,http,,,平取町オフィシャルサイト,0
016047,http://www.niikappu.jp/,200,Apache/2.2.15 (CentOS),,北海道,新冠町,http,,,新冠町,19874
016071,https://www.town.urakawa.hokkaido.jp/,200,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips,TLSv1.2,北海道,浦河町,http/https,ECDHE-RSA-AES128-GCM-SHA256,RapidSSL SHA256 CA,ようこそ！北海道浦河町の公式ホームページへ,37512
